time	V(v+)	V(v-)	V(vdd)	V(vout)	V(vref)
Step Information: Run=0  (Step: 1/16)
5.364225903596943e-01	2.474526e+00	2.223831e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.393522778596943e-01	2.473940e+00	2.230392e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.422819653596943e-01	2.474526e+00	2.236913e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.452116528596943e-01	2.473940e+00	2.243395e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.481413403596943e-01	2.474526e+00	2.249836e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.510710278596943e-01	2.473940e+00	2.256239e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.540007153596943e-01	2.474526e+00	2.262602e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.569304028596943e-01	2.473940e+00	2.268926e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.598600903596943e-01	2.474526e+00	2.275212e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.627897778596943e-01	2.473940e+00	2.281460e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.657194653596943e-01	2.474526e+00	2.287669e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.686491528596943e-01	2.473940e+00	2.293840e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.715788403596943e-01	2.474526e+00	2.299973e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.745085278596943e-01	2.473940e+00	2.306070e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.774382153596943e-01	2.474526e+00	2.312129e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.803679028596943e-01	2.473940e+00	2.318151e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.832975903596943e-01	2.474526e+00	2.324136e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.862272778596943e-01	2.473940e+00	2.330084e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.891569653596943e-01	2.474526e+00	2.335996e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.920866528596943e-01	2.473940e+00	2.341872e+00	3.300000e+00	3.298079e+00	1.650229e+00
5.950163403596943e-01	2.474526e+00	2.347713e+00	3.300000e+00	3.298080e+00	1.650544e+00
5.979460278596943e-01	2.473940e+00	2.353517e+00	3.300000e+00	3.298079e+00	1.650229e+00
6.008757153596943e-01	2.474526e+00	2.359287e+00	3.300000e+00	3.298081e+00	1.650544e+00
6.038054028596943e-01	2.473940e+00	2.365020e+00	3.300000e+00	3.298079e+00	1.650229e+00
6.067350903596943e-01	2.474526e+00	2.370719e+00	3.300000e+00	3.298081e+00	1.650544e+00
6.096647778596943e-01	2.473940e+00	2.376383e+00	3.300000e+00	3.298079e+00	1.650229e+00
6.125944653596943e-01	2.474526e+00	2.382013e+00	3.300000e+00	3.298081e+00	1.650544e+00
6.155241528596943e-01	2.473940e+00	2.387608e+00	3.300000e+00	3.298079e+00	1.650229e+00
6.184538403596943e-01	2.474526e+00	2.393169e+00	3.300000e+00	3.298081e+00	1.650544e+00
6.213835278596943e-01	2.473940e+00	2.398695e+00	3.300000e+00	3.298079e+00	1.650229e+00
6.243132153596943e-01	2.474526e+00	2.404189e+00	3.300000e+00	3.298081e+00	1.650544e+00
6.272429028596943e-01	2.473940e+00	2.409648e+00	3.300000e+00	3.298079e+00	1.650229e+00
6.301725903596943e-01	2.474526e+00	2.415075e+00	3.300000e+00	3.298080e+00	1.650544e+00
6.331022778596943e-01	2.473940e+00	2.420468e+00	3.300000e+00	3.298079e+00	1.650229e+00
6.360319653596943e-01	2.474526e+00	2.425828e+00	3.300000e+00	3.298080e+00	1.650544e+00
6.389616528596943e-01	2.473940e+00	2.431155e+00	3.300000e+00	3.298079e+00	1.650229e+00
6.418913403596943e-01	2.474526e+00	2.436450e+00	3.300000e+00	3.298080e+00	1.650544e+00
6.448210278596943e-01	2.473940e+00	2.441713e+00	3.300000e+00	3.298079e+00	1.650229e+00
6.477507153596943e-01	2.474526e+00	2.446943e+00	3.300000e+00	3.298080e+00	1.650544e+00
6.506804028596943e-01	2.473940e+00	2.452142e+00	3.300000e+00	3.298079e+00	1.650229e+00
6.536100903596943e-01	2.474526e+00	2.457309e+00	3.300000e+00	3.298080e+00	1.650544e+00
6.565397778596943e-01	2.473940e+00	2.462444e+00	3.300000e+00	3.298079e+00	1.650229e+00
6.594694653596943e-01	2.474526e+00	2.467547e+00	3.300000e+00	3.298080e+00	1.650544e+00
6.623991528596943e-01	2.473940e+00	2.472620e+00	3.300000e+00	3.298079e+00	1.650229e+00
6.627653637971943e-01	2.474233e+00	2.473252e+00	3.300000e+00	3.298079e+00	1.650386e+00
6.634977856721943e-01	2.474233e+00	2.474514e+00	3.300000e+00	3.298079e+00	1.650387e+00
6.636808911409443e-01	2.474229e+00	2.474829e+00	3.300000e+00	3.298072e+00	1.650386e+00
6.640471020784443e-01	2.474213e+00	2.475460e+00	3.300000e+00	3.298038e+00	1.650386e+00
6.641386548128193e-01	2.474205e+00	2.475617e+00	3.300000e+00	3.298024e+00	1.650386e+00
6.643217602815693e-01	2.474188e+00	2.475932e+00	3.300000e+00	3.297990e+00	1.650386e+00
6.643675366487568e-01	2.474183e+00	2.476011e+00	3.300000e+00	3.297979e+00	1.650386e+00
6.643689671602314e-01	2.474183e+00	2.476013e+00	3.300000e+00	3.297979e+00	1.650386e+00
6.643718281831806e-01	2.474182e+00	2.476018e+00	3.300000e+00	3.297978e+00	1.650386e+00
6.643725434389179e-01	2.474182e+00	2.476019e+00	3.300000e+00	3.297978e+00	1.650386e+00
6.643739739503925e-01	2.474069e+00	2.476022e+00	3.300000e+00	3.297742e+00	1.650386e+00
6.643743315782612e-01	2.474024e+00	2.476022e+00	3.300000e+00	3.297654e+00	1.650386e+00
6.643750468339985e-01	2.473933e+00	2.476023e+00	3.300000e+00	3.297472e+00	1.650386e+00
6.643764773454731e-01	2.473735e+00	2.476026e+00	3.300000e+00	3.297075e+00	1.650386e+00
6.643765220489567e-01	2.473729e+00	2.476026e+00	3.300000e+00	3.297062e+00	1.650386e+00
6.643766114559239e-01	2.473716e+00	2.476026e+00	3.300000e+00	3.297036e+00	1.650386e+00
6.643767902698582e-01	2.473689e+00	2.476026e+00	3.300000e+00	3.296983e+00	1.650386e+00
6.643767958577936e-01	2.473688e+00	2.476026e+00	3.300000e+00	3.296981e+00	1.650386e+00
6.643768070336645e-01	2.473637e+00	2.476027e+00	3.300000e+00	3.296352e+00	1.650385e+00
6.643768293854063e-01	2.472873e+00	2.476027e+00	3.300000e+00	3.291803e+00	1.650374e+00
6.643768740888899e-01	2.463782e+00	2.476027e+00	3.300000e+00	3.256439e+00	1.650278e+00
6.643768829053516e-01	2.459634e+00	2.476027e+00	3.300000e+00	3.240788e+00	1.650237e+00
6.643769005382751e-01	2.448400e+00	2.476027e+00	3.300000e+00	3.198427e+00	1.650127e+00
6.643769358041220e-01	2.389316e+00	2.476027e+00	3.300000e+00	2.976175e+00	1.649555e+00
6.643769366520088e-01	2.387101e+00	2.476027e+00	3.300000e+00	2.967848e+00	1.649533e+00
6.643769383477823e-01	2.382557e+00	2.476027e+00	3.300000e+00	2.950768e+00	1.649489e+00
6.643769387717258e-01	2.381378e+00	2.476027e+00	3.300000e+00	2.946336e+00	1.649478e+00
6.643769388777115e-01	2.381083e+00	2.476027e+00	3.300000e+00	2.945225e+00	1.649475e+00
6.643769390896832e-01	2.380490e+00	2.476027e+00	3.300000e+00	2.942995e+00	1.649469e+00
6.643769391426761e-01	2.380341e+00	2.476027e+00	3.300000e+00	2.942435e+00	1.649468e+00
6.643769392486620e-01	2.380042e+00	2.476027e+00	3.300000e+00	2.941313e+00	1.649465e+00
6.643769394606337e-01	2.379442e+00	2.476027e+00	3.300000e+00	2.939059e+00	1.649459e+00
6.643769394672578e-01	2.379424e+00	2.476027e+00	3.300000e+00	2.938988e+00	1.649459e+00
6.643769394689139e-01	2.379419e+00	2.476027e+00	3.300000e+00	2.938971e+00	1.649459e+00
6.643769394693279e-01	2.379418e+00	2.476027e+00	3.300000e+00	2.938966e+00	1.649459e+00
6.643769394701559e-01	2.379416e+00	2.476027e+00	3.300000e+00	2.938957e+00	1.649459e+00
6.643769394703629e-01	2.379415e+00	2.476027e+00	3.300000e+00	2.938955e+00	1.649459e+00
6.643769394707769e-01	2.379414e+00	2.476027e+00	3.300000e+00	2.938951e+00	1.649459e+00
6.643769394716049e-01	2.379411e+00	2.476027e+00	3.300000e+00	2.938942e+00	1.649459e+00
6.643769394732609e-01	2.379407e+00	2.476027e+00	3.300000e+00	2.938924e+00	1.649459e+00
6.643769394765729e-01	2.379397e+00	2.476027e+00	3.300000e+00	2.938889e+00	1.649459e+00
6.643769394831971e-01	2.379378e+00	2.476027e+00	3.300000e+00	2.938818e+00	1.649459e+00
6.643769394964454e-01	2.379341e+00	2.476027e+00	3.300000e+00	2.938677e+00	1.649458e+00
6.643769395229419e-01	2.379266e+00	2.476027e+00	3.300000e+00	2.938394e+00	1.649457e+00
6.643769395759347e-01	2.379115e+00	2.476027e+00	3.300000e+00	2.937827e+00	1.649456e+00
6.643769396819206e-01	2.378812e+00	2.476027e+00	3.300000e+00	2.936691e+00	1.649453e+00
6.643769398938922e-01	2.378205e+00	2.476027e+00	3.300000e+00	2.934412e+00	1.649447e+00
6.643769403178357e-01	2.376979e+00	2.476027e+00	3.300000e+00	2.929864e+00	1.649435e+00
6.643769411657224e-01	2.374484e+00	2.476027e+00	3.300000e+00	2.920947e+00	1.649411e+00
6.643769428614960e-01	2.369344e+00	2.476027e+00	3.300000e+00	2.904002e+00	1.649362e+00
6.643769462530430e-01	2.358614e+00	2.476027e+00	3.300000e+00	2.873468e+00	1.649261e+00
6.643769530361371e-01	2.336164e+00	2.476027e+00	3.300000e+00	2.820378e+00	1.649079e+00
6.643769666023253e-01	2.289949e+00	2.476027e+00	3.300000e+00	2.724964e+00	1.648812e+00
6.643769937347016e-01	2.196929e+00	2.476027e+00	3.300000e+00	2.539895e+00	1.648475e+00
6.643770479994544e-01	2.011308e+00	2.476027e+00	3.300000e+00	2.169224e+00	1.648199e+00
6.643770496952279e-01	2.005513e+00	2.476027e+00	3.300000e+00	2.157655e+00	1.648198e+00
6.643770530867750e-01	1.993922e+00	2.476027e+00	3.300000e+00	2.134508e+00	1.648194e+00
6.643770539346617e-01	1.991024e+00	2.476027e+00	3.300000e+00	2.128721e+00	1.648193e+00
6.643770556304353e-01	1.985230e+00	2.476027e+00	3.300000e+00	2.117145e+00	1.648191e+00
6.643770590219823e-01	1.973641e+00	2.476027e+00	3.300000e+00	2.093990e+00	1.648186e+00
6.643770658050764e-01	1.950467e+00	2.476027e+00	3.300000e+00	2.047676e+00	1.648177e+00
6.643770793712646e-01	1.904124e+00	2.476027e+00	3.300000e+00	1.955040e+00	1.648165e+00
6.643771065036409e-01	1.811458e+00	2.476027e+00	3.300000e+00	1.769765e+00	1.648149e+00
6.643771132867350e-01	1.788295e+00	2.476027e+00	3.300000e+00	1.723446e+00	1.648147e+00
6.643771268529233e-01	1.741969e+00	2.476027e+00	3.300000e+00	1.630810e+00	1.648143e+00
6.643771539852996e-01	1.649323e+00	2.476027e+00	3.300000e+00	1.445537e+00	1.648138e+00
6.643771548331864e-01	1.646428e+00	2.476027e+00	3.300000e+00	1.439747e+00	1.648138e+00
6.643771565289599e-01	1.640638e+00	2.476027e+00	3.300000e+00	1.428167e+00	1.648138e+00
6.643771599205069e-01	1.629057e+00	2.476027e+00	3.300000e+00	1.405008e+00	1.648138e+00
6.643771667036010e-01	1.605897e+00	2.476027e+00	3.300000e+00	1.358690e+00	1.648137e+00
6.643771802697892e-01	1.559577e+00	2.476027e+00	3.300000e+00	1.266054e+00	1.648136e+00
6.643772074021655e-01	1.466938e+00	2.476026e+00	3.300000e+00	1.080782e+00	1.648135e+00
6.643772616669184e-01	1.281664e+00	2.476026e+00	3.300000e+00	7.102388e-01	1.648134e+00
6.643772752331065e-01	1.235346e+00	2.476026e+00	3.300000e+00	6.176033e-01	1.648134e+00
6.643773023654829e-01	1.142711e+00	2.476026e+00	3.300000e+00	4.323325e-01	1.648134e+00
6.643773566302357e-01	9.574399e-01	2.476026e+00	3.300000e+00	6.179217e-02	1.648134e+00
6.643773583260092e-01	9.516502e-01	2.476026e+00	3.300000e+00	5.021280e-02	1.648134e+00
6.643773617175562e-01	9.400708e-01	2.476026e+00	3.300000e+00	2.705408e-02	1.648134e+00
6.643773625654430e-01	9.371760e-01	2.476026e+00	3.300000e+00	2.126440e-02	1.648134e+00
6.643773642612165e-01	9.313863e-01	2.476026e+00	3.300000e+00	9.685043e-03	1.648134e+00
6.643773646851598e-01	9.299389e-01	2.476026e+00	3.300000e+00	6.790204e-03	1.648134e+00
6.643773647911457e-01	9.295770e-01	2.476026e+00	3.300000e+00	6.066494e-03	1.648134e+00
6.643773650031174e-01	9.288545e-01	2.476026e+00	3.300000e+00	5.315699e-03	1.648134e+00
6.643773654270608e-01	9.274220e-01	2.476026e+00	3.300000e+00	5.283138e-03	1.648134e+00
6.643773661029683e-01	9.251793e-01	2.476026e+00	3.300000e+00	5.285813e-03	1.648134e+00
6.643773667797367e-01	9.229836e-01	2.476026e+00	3.300000e+00	5.258885e-03	1.648135e+00
6.643773681332734e-01	9.187372e-01	2.476026e+00	3.300000e+00	5.241941e-03	1.648140e+00
6.643773708403471e-01	9.107928e-01	2.476026e+00	3.300000e+00	5.178241e-03	1.648165e+00
6.643773762544942e-01	8.968743e-01	2.476026e+00	3.300000e+00	5.083444e-03	1.648261e+00
6.643773870827886e-01	8.754218e-01	2.476026e+00	3.300000e+00	4.879504e-03	1.648511e+00
6.643774087393773e-01	8.496045e-01	2.476026e+00	3.300000e+00	4.533526e-03	1.649003e+00
6.643774520525549e-01	8.304899e-01	2.476025e+00	3.300000e+00	3.881589e-03	1.649787e+00
6.643775386789100e-01	8.264146e-01	2.476025e+00	3.300000e+00	4.119879e-03	1.650372e+00
6.643776762656044e-01	8.275784e-01	2.476024e+00	3.300000e+00	4.112952e-03	1.650397e+00
6.643778420377544e-01	8.270988e-01	2.476023e+00	3.300000e+00	4.116965e-03	1.650380e+00
6.643781735820544e-01	8.273522e-01	2.476022e+00	3.300000e+00	4.105560e-03	1.650391e+00
6.643788366706543e-01	8.271566e-01	2.476018e+00	3.300000e+00	4.103165e-03	1.650383e+00
6.643801628478544e-01	8.273130e-01	2.476011e+00	3.300000e+00	4.077666e-03	1.650390e+00
6.643828152022543e-01	8.271400e-01	2.475997e+00	3.300000e+00	4.047499e-03	1.650383e+00
6.643834782908543e-01	8.272074e-01	2.475994e+00	3.300000e+00	4.034732e-03	1.650386e+00
6.643848044680543e-01	8.272074e-01	2.475987e+00	3.300000e+00	4.022264e-03	1.650387e+00
6.643874568224543e-01	8.272010e-01	2.475974e+00	3.300000e+00	4.021579e-03	1.650386e+00
6.643901915153808e-01	8.272071e-01	2.475960e+00	3.300000e+00	4.022175e-03	1.650387e+00
6.643954006776014e-01	8.272012e-01	2.475933e+00	3.300000e+00	4.021639e-03	1.650386e+00
6.644003222001632e-01	8.272070e-01	2.475907e+00	3.300000e+00	4.022136e-03	1.650387e+00
6.644088659042253e-01	8.272014e-01	2.475863e+00	3.300000e+00	4.021668e-03	1.650386e+00
6.644236277582637e-01	8.272069e-01	2.475787e+00	3.300000e+00	4.022120e-03	1.650387e+00
6.644503246227802e-01	8.272014e-01	2.475649e+00	3.300000e+00	4.021676e-03	1.650386e+00
6.645037183518130e-01	8.272069e-01	2.475373e+00	3.300000e+00	4.022113e-03	1.650387e+00
6.646105058098788e-01	8.272014e-01	2.474821e+00	3.300000e+00	4.021674e-03	1.650386e+00
6.648240807260104e-01	8.272069e-01	2.473718e+00	3.300000e+00	4.022105e-03	1.650387e+00
6.652512305582735e-01	8.272014e-01	2.471513e+00	3.300000e+00	4.021661e-03	1.650386e+00
6.661055302227998e-01	8.272069e-01	2.467108e+00	3.300000e+00	4.022076e-03	1.650387e+00
6.678141295518525e-01	8.272014e-01	2.458324e+00	3.300000e+00	4.021605e-03	1.650386e+00
6.707438170518525e-01	8.272068e-01	2.443334e+00	3.300000e+00	4.021974e-03	1.650387e+00
6.736735045518525e-01	8.272014e-01	2.428435e+00	3.300000e+00	4.021476e-03	1.650386e+00
6.766031920518525e-01	8.272067e-01	2.413627e+00	3.300000e+00	4.021847e-03	1.650387e+00
6.795328795518525e-01	8.272012e-01	2.398910e+00	3.300000e+00	4.021350e-03	1.650386e+00
6.824625670518525e-01	8.272067e-01	2.384283e+00	3.300000e+00	4.021721e-03	1.650387e+00
6.853922545518525e-01	8.272012e-01	2.369745e+00	3.300000e+00	4.021225e-03	1.650386e+00
6.883219420518525e-01	8.272066e-01	2.355296e+00	3.300000e+00	4.021597e-03	1.650387e+00
6.912516295518525e-01	8.272011e-01	2.340935e+00	3.300000e+00	4.021101e-03	1.650386e+00
6.941813170518525e-01	8.272066e-01	2.326662e+00	3.300000e+00	4.021474e-03	1.650387e+00
6.971110045518525e-01	8.272011e-01	2.312476e+00	3.300000e+00	4.020980e-03	1.650386e+00
7.000406920518525e-01	8.272065e-01	2.298377e+00	3.300000e+00	4.021353e-03	1.650387e+00
7.029703795518525e-01	8.272010e-01	2.284364e+00	3.300000e+00	4.020859e-03	1.650386e+00
7.059000670518525e-01	8.272064e-01	2.270436e+00	3.300000e+00	4.021233e-03	1.650387e+00
7.088297545518525e-01	8.272009e-01	2.256593e+00	3.300000e+00	4.020740e-03	1.650386e+00
7.117594420518525e-01	8.272064e-01	2.242835e+00	3.300000e+00	4.021114e-03	1.650387e+00
7.146891295518525e-01	8.272009e-01	2.229161e+00	3.300000e+00	4.020622e-03	1.650386e+00
7.176188170518525e-01	8.272063e-01	2.215571e+00	3.300000e+00	4.020997e-03	1.650387e+00
7.205485045518525e-01	8.272008e-01	2.202063e+00	3.300000e+00	4.020506e-03	1.650386e+00
7.234781920518525e-01	8.272063e-01	2.188638e+00	3.300000e+00	4.020882e-03	1.650387e+00
7.264078795518525e-01	8.272008e-01	2.175295e+00	3.300000e+00	4.020391e-03	1.650386e+00
7.293375670518525e-01	8.272062e-01	2.162034e+00	3.300000e+00	4.020768e-03	1.650387e+00
7.322672545518525e-01	8.272008e-01	2.148853e+00	3.300000e+00	4.020278e-03	1.650386e+00
7.351969420518525e-01	8.272061e-01	2.135753e+00	3.300000e+00	4.020655e-03	1.650387e+00
7.381266295518525e-01	8.272007e-01	2.122733e+00	3.300000e+00	4.020166e-03	1.650386e+00
7.410563170518525e-01	8.272061e-01	2.109793e+00	3.300000e+00	4.020544e-03	1.650387e+00
7.439860045518525e-01	8.272007e-01	2.096932e+00	3.300000e+00	4.020056e-03	1.650386e+00
7.469156920518525e-01	8.272060e-01	2.084149e+00	3.300000e+00	4.020434e-03	1.650387e+00
7.498453795518525e-01	8.272006e-01	2.071444e+00	3.300000e+00	4.019946e-03	1.650386e+00
7.527750670518525e-01	8.272060e-01	2.058817e+00	3.300000e+00	4.020325e-03	1.650387e+00
7.557047545518525e-01	8.272005e-01	2.046267e+00	3.300000e+00	4.019839e-03	1.650386e+00
7.586344420518525e-01	8.272059e-01	2.033793e+00	3.300000e+00	4.020218e-03	1.650387e+00
7.615641295518525e-01	8.272005e-01	2.021396e+00	3.300000e+00	4.019732e-03	1.650386e+00
7.644938170518525e-01	8.272059e-01	2.009074e+00	3.300000e+00	4.020112e-03	1.650387e+00
7.674235045518525e-01	8.272004e-01	1.996828e+00	3.300000e+00	4.019627e-03	1.650386e+00
7.703531920518525e-01	8.272058e-01	1.984657e+00	3.300000e+00	4.020007e-03	1.650387e+00
7.732828795518525e-01	8.272004e-01	1.972560e+00	3.300000e+00	4.019523e-03	1.650386e+00
7.762125670518525e-01	8.272058e-01	1.960536e+00	3.300000e+00	4.019903e-03	1.650387e+00
7.791422545518525e-01	8.272003e-01	1.948587e+00	3.300000e+00	4.019420e-03	1.650386e+00
7.820719420518525e-01	8.272057e-01	1.936710e+00	3.300000e+00	4.019801e-03	1.650387e+00
7.850016295518525e-01	8.272003e-01	1.924906e+00	3.300000e+00	4.019319e-03	1.650386e+00
7.879313170518525e-01	8.272057e-01	1.913173e+00	3.300000e+00	4.019700e-03	1.650387e+00
7.908610045518525e-01	8.272002e-01	1.901513e+00	3.300000e+00	4.019218e-03	1.650386e+00
7.937906920518525e-01	8.272056e-01	1.889924e+00	3.300000e+00	4.019600e-03	1.650387e+00
7.967203795518525e-01	8.272002e-01	1.878405e+00	3.300000e+00	4.019119e-03	1.650386e+00
7.996500670518525e-01	8.272055e-01	1.866957e+00	3.300000e+00	4.019502e-03	1.650387e+00
8.025797545518525e-01	8.272001e-01	1.855579e+00	3.300000e+00	4.019022e-03	1.650386e+00
8.055094420518525e-01	8.272055e-01	1.844270e+00	3.300000e+00	4.019405e-03	1.650387e+00
8.084391295518525e-01	8.272001e-01	1.833030e+00	3.300000e+00	4.018925e-03	1.650386e+00
8.113688170518525e-01	8.272055e-01	1.821859e+00	3.300000e+00	4.019308e-03	1.650387e+00
8.142985045518525e-01	8.272000e-01	1.810756e+00	3.300000e+00	4.018829e-03	1.650386e+00
8.172281920518525e-01	8.272054e-01	1.799721e+00	3.300000e+00	4.019213e-03	1.650387e+00
8.201578795518525e-01	8.272000e-01	1.788754e+00	3.300000e+00	4.018735e-03	1.650386e+00
8.230875670518525e-01	8.272054e-01	1.777853e+00	3.300000e+00	4.019120e-03	1.650387e+00
8.260172545518525e-01	8.271999e-01	1.767019e+00	3.300000e+00	4.018642e-03	1.650386e+00
8.289469420518525e-01	8.272053e-01	1.756251e+00	3.300000e+00	4.019027e-03	1.650387e+00
8.318766295518525e-01	8.271999e-01	1.745549e+00	3.300000e+00	4.018550e-03	1.650386e+00
8.348063170518525e-01	8.272053e-01	1.734912e+00	3.300000e+00	4.018935e-03	1.650387e+00
8.377360045518525e-01	8.271998e-01	1.724341e+00	3.300000e+00	4.018459e-03	1.650386e+00
8.406656920518525e-01	8.272052e-01	1.713833e+00	3.300000e+00	4.018845e-03	1.650387e+00
8.435953795518525e-01	8.271998e-01	1.703390e+00	3.300000e+00	4.018369e-03	1.650386e+00
8.465250670518525e-01	8.272052e-01	1.693011e+00	3.300000e+00	4.018756e-03	1.650387e+00
8.494547545518525e-01	8.271998e-01	1.682695e+00	3.300000e+00	4.018281e-03	1.650386e+00
8.523844420518525e-01	8.272051e-01	1.672443e+00	3.300000e+00	4.018668e-03	1.650387e+00
8.553141295518525e-01	8.271997e-01	1.662252e+00	3.300000e+00	4.018193e-03	1.650386e+00
8.582438170518525e-01	8.272051e-01	1.652124e+00	3.300000e+00	4.018581e-03	1.650387e+00
8.611735045518525e-01	8.271996e-01	1.642058e+00	3.300000e+00	4.018106e-03	1.650386e+00
8.641031920518525e-01	8.272051e-01	1.632054e+00	3.300000e+00	4.018494e-03	1.650387e+00
8.670328795518525e-01	8.271996e-01	1.622110e+00	3.300000e+00	4.018021e-03	1.650386e+00
8.699625670518525e-01	8.272050e-01	1.612227e+00	3.300000e+00	4.018409e-03	1.650387e+00
8.728922545518525e-01	8.271996e-01	1.602405e+00	3.300000e+00	4.017937e-03	1.650386e+00
8.758219420518525e-01	8.272049e-01	1.592642e+00	3.300000e+00	4.018325e-03	1.650387e+00
8.787516295518525e-01	8.271995e-01	1.582940e+00	3.300000e+00	4.017853e-03	1.650386e+00
8.816813170518525e-01	8.272049e-01	1.573296e+00	3.300000e+00	4.018242e-03	1.650387e+00
8.846110045518525e-01	8.271995e-01	1.563711e+00	3.300000e+00	4.017771e-03	1.650386e+00
8.875406920518525e-01	8.272049e-01	1.554185e+00	3.300000e+00	4.018160e-03	1.650387e+00
8.904703795518525e-01	8.271995e-01	1.544717e+00	3.300000e+00	4.017689e-03	1.650386e+00
8.934000670518525e-01	8.272048e-01	1.535307e+00	3.300000e+00	4.018079e-03	1.650387e+00
8.963297545518525e-01	8.271994e-01	1.525954e+00	3.300000e+00	4.017609e-03	1.650386e+00
8.992594420518525e-01	8.272048e-01	1.516659e+00	3.300000e+00	4.017999e-03	1.650387e+00
9.021891295518525e-01	8.271994e-01	1.507420e+00	3.300000e+00	4.017530e-03	1.650386e+00
9.051188170518525e-01	8.272048e-01	1.498238e+00	3.300000e+00	4.017920e-03	1.650387e+00
